birthYear,image-URL,collection,type,url,title,nationality,when-acquired,dimensions,birthPlaceCity,artistName,credit,deathYear
1963,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/29700,Quickturn DAC Promotion Cards,American,1999,10.16 cm x 7.46 cm x 2.54 cm,,Jennifer Sterling,Gift of Jennifer Sterling Design,0
1963,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/29705,Regis University Women's Volleyball Brochure,American,1999,22.86 cm x 15.24 cm x 0.16 cm,,Jennifer Sterling,Gift of Jennifer Sterling Design,0
1963,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/29713,San Francisco Performances DV8 Physical Theatre Poster,American,1999,182.25 cm x 137.16 cm,,Jennifer Sterling,Gift of Jennifer Sterling Design,0
1963,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/31547,SCI-Arc Spring Lecture Series Poster,American,1999,172.72 cm x 121.92 cm,,Jennifer Sterling,Gift of Jennifer Sterling Design,0
1963,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/102252,SFMOMA Macy's Architecture + Design Forum Event Invitation,American,2000,12.07 cm x 16.51 cm,,Jennifer Sterling,Gift of Jennifer Sterling Design,0
1963,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/102256,The Unexpected Man Poster,American,2000,119.38 cm x 88.9 cm,,Jennifer Sterling,Gift of Jennifer Sterling Design,0
1877,http://www.sfmoma.org/images/artwork/medium/35.3016_01_b04.jpg,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/519,Balinese Girl,"American, born Latvia",1935,45.4 cm x 41.28 cm,Libau,Maurice Sterne,"Albert M. Bender Collection, Gift of Albert M. Bender",1957
1877,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/868,Girl's Head,"American, born Latvia",1941,39.37 cm x 25.1 cm,Libau,Maurice Sterne,"Albert M. Bender Collection, Bequest of Albert M. Bender",1957
1877,http://www.sfmoma.org/images/artwork/medium/37.2077_01_b04.jpg,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/630,Reclining Woman,"American, born Latvia",1937,38.1 cm x 68.58 cm,Libau,Maurice Sterne,"Albert M. Bender Collection, Gift of Albert M. Bender",1957
1877,http://www.sfmoma.org/images/artwork/medium/36.6198_01_b04.jpg,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/588,Seated Indian,"American, born Latvia",1936,58.42 cm x 41.91 cm,Libau,Maurice Sterne,"Albert M. Bender Collection, Gift of Albert M. Bender",1957
1877,http://www.sfmoma.org/images/artwork/medium/41.2_01_b04.jpg,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/852,Two Figures,"American, born Latvia",1941,25.72 cm x 31.75 cm,Libau,Maurice Sterne,"Albert M. Bender Collection, Gift of Albert M. Bender",1957
1922,http://www.sfmoma.org/images/artwork/medium/ST1998.0436.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48527,Irene,American,0,22.86 cm x 34.61 cm,Brooklyn,Louis Stettner,Collection of the Sack Photographic Trust,0
1922,http://www.sfmoma.org/images/artwork/medium/ST1998.0437_small_ema.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48528,Pennsylvania Station,American,0,16.51 cm x 11.43 cm,Brooklyn,Louis Stettner,Collection of the Sack Photographic Trust,0
1937,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4977,Altar of the Black Totems,American,1973,218.44 cm x 167.64 cm,Denver,Norman Stiegelmeyer,Purchase,0
1839,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/19624,"Tattooed Man, Japan",Austrian,1998,23.1 cm x 19.4 cm,Chomutov,Baron Raimund von Stillfried-Rathenitz,Foto Forum purchase,1911
1828,http://www.sfmoma.org/images/artwork/medium/2004.698_01_e04.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/119336,"North Porch, Erechtheion, Acropolis, Athens",American,2004,23.81 cm x 19.05 cm,Schenectady,William James Stillman,Gift of Gordon L. Bennett,1901
1828,http://www.sfmoma.org/images/artwork/medium/94.417.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/9309,"Profile of the eastern fa�ade [of the Parthenon], showing the curvature of the stylobate, from The Acropolis of Athens",American,1994,18.57 cm x 23.81 cm,Schenectady,William James Stillman,Foto Forum purchase,1901
1828,http://www.sfmoma.org/images/artwork/medium/ST1998.0440.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48531,Untitled [Part of frieze of the Parthenon],American,1995,44.13 cm x 36.51 cm,Schenectady,William James Stillman,"Collection of the San Francisco Museum of Modern Art, fractional gift of Paul Sack, and collection of the Sack Photographic Trust",1901
1843,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/116784,Hudson River at Luzern,American,2004,30.48 cm x 25.4 cm,Wilton,Seneca Ray Stoddard,Accessions Committee Fund purchase,1917
1823,,,photograph,http://www.sfmoma.org/explore/collection/artwork/48532,"Taliaris, Mr. Peel's House near Llandilo",British,0,,,M.H. Nevil Story-Maskelyne,Collection of the Sack Photographic Trust,0
1917,,,photograph,http://www.sfmoma.org/explore/collection/artwork/48533,"Sunrise, The New York Times Building",American,0,10.16 cm x 7.46 cm,Springtown,Lou Stoumen,Collection of the Sack Photographic Trust,1991
1890,http://www.sfmoma.org/images/artwork/medium/ST1998.0444_01_g04_small_ema.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48535,"A La Vierge Caf�-Restaurant, Nancy, Meurthe-et-Moselle, France",American,0,24.13 cm x 18.73 cm,New York City,Paul Strand,Collection of the Sack Photographic Trust,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13895,"Abstraction, Porch Shadows, Twin Lakes, Connecticut, from the portfolio On My Doorstep",American,1977,33.34 cm x 23.02 cm,New York City,Paul Strand,Purchase,1976
1890,http://www.sfmoma.org/images/artwork/medium/2005.199_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/113053,"Adobe Facade, New Mexico",American,2005,12.86 cm x 15.56 cm,New York City,Paul Strand,"Accessions Committee Fund, Anonymous Fund, and purchase through a gift of Gary B. Sokol, Laura and John Fisher, Members of Foto Forum, and an anonymous donor",1976
1890,http://www.sfmoma.org/images/artwork/medium/75.10_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13851,"Barns and Sheds, Louiseville, Quebec",American,1975,18.89 cm x 24.13 cm,New York City,Paul Strand,Accessions Committee Fund purchase,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13906,"Blind Woman, New York",American,1983,32.7 cm x 24.92 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,http://www.sfmoma.org/images/artwork/medium/ST1998.0446_01_e03.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48537,"Buttress, Ranchos de Taos Church, New Mexico",American,0,15.24 cm x 11.75 cm,New York City,Paul Strand,Collection of the Sack Photographic Trust,1976
1890,http://www.sfmoma.org/images/artwork/medium/84.15_01_B02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13860,"Chair Abstract, Twin Lakes, Connecticut",American,1984,33.02 cm x 24.61 cm,New York City,Paul Strand,Purchase,1976
1890,http://www.sfmoma.org/images/artwork/medium/75.107.17_small_ema.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13881,"Cristo with Thorns, Huexotla, from the portfolio Photographs of Mexico",American,1975,26.19 cm x 20.64 cm,New York City,Paul Strand,Gift of the Photographic Society of San Francisco,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13877,"Cristo, Tlacochoaya, Oaxaca, from the portfolio Photographs of Mexico",American,1975,27.78 cm x 20.48 cm,New York City,Paul Strand,Gift of the Photographic Society of San Francisco,1976
1890,http://www.sfmoma.org/images/artwork/medium/80.83_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/37486,"Double Akeley, New York",American,1980,24.61 cm x 19.69 cm,New York City,Paul Strand,The Helen Crocker Russell and William H. and Ethel W. Crocker Family Funds purchase,1976
1890,http://www.sfmoma.org/images/artwork/medium/79.159_01_B02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13853,"Driftwood, Maine",American,1979,24.92 cm x 19.84 cm,New York City,Paul Strand,Gift of Louise Dahl-Wolfe in memory of Elizabeth Dahl,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13891,"Driveway, Orgeval, France, from the portfolio The Garden",American,1980,24.61 cm x 19.53 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,http://www.sfmoma.org/images/artwork/medium/80.84_01_B02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13857,"Fox River, Gasp�",American,1980,20 cm x 25.08 cm,New York City,Paul Strand,The Helen Crocker Russell and William H. and Ethel W. Crocker Family Funds purchase,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13884,"Gateway, Hidalgo, from the portfolio Photographs of Mexico",American,1975,26.04 cm x 20.64 cm,New York City,Paul Strand,Gift of the Photographic Society of San Francisco,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13918,"Landscape, Sicily, Italy, from Portfolio Four",American,1983,17.46 cm x 21.91 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13869,"Men of Santa Anna, Michoacan, from the portfolio Photographs of Mexico",American,1975,16.19 cm x 12.7 cm,New York City,Paul Strand,Gift of the Photographic Society of San Francisco,1976
1890,http://www.sfmoma.org/images/artwork/medium/99.693_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/48013,"Mr. Bennett, Vermont",American,1999,22.86 cm x 28.89 cm,New York City,Paul Strand,"Gift of John ""Launny"" Steffens",1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13915,"Oil Refinery, Tema, Ghana",American,1983,23.81 cm x 19.05 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/19639,Photograph--New York,American,1983,16.99 cm x 21.91 cm,New York City,Paul Strand,Mrs. Ferdinand C. Smith Fund purchase,1976
1890,http://www.sfmoma.org/images/artwork/medium/92.483_small_ema.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/8359,Portrait of Rose Dincess,American,1992,24.45 cm x 19.53 cm,New York City,Paul Strand,Gift of Kate Elman,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13858,"Postmistress and Daughter, Luzzara, Italy",American,1980,14.76 cm x 11.75 cm,New York City,Paul Strand,The Helen Crocker Russell and William H. and Ethel W. Crocker Family Funds purchase,1976
1890,http://www.sfmoma.org/images/artwork/medium/2003.216%2001_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/113894,"Rebecca, New Mexico",American,2003,24.77 cm x 19.69 cm,New York City,Paul Strand,Gift of Carla Emil and Rich Silverstein,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13919,"Shop, Le Bacar�s, Pyr�n�es-Orientales, France, from Portfolio Four",American,1983,18.26 cm x 14.61 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,http://www.sfmoma.org/images/artwork/medium/80.82_01_B02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13855,"The Court, New York",American,1980,24.61 cm x 19.37 cm,New York City,Paul Strand,The Helen Crocker Russell and William H. and Ethel W. Crocker Family Funds purchase,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13917,"The Family, Luzzara, Italy, from Portfolio Four",American,1983,21.75 cm x 27.62 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13850,"The Nets, Janitzio, Lake P�tzcuaro, Mexico",American,1975,22.7 cm x 28.58 cm,New York City,Paul Strand,Arthur W. Barney Bequest Fund purchase,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13909,"Truckman's House, New York",American,1983,24.29 cm x 19.37 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,http://www.sfmoma.org/images/artwork/medium/PGPH03.181%2001_d02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/113895,Untitled (Rebecca),American,2003,24.45 cm x 19.37 cm,New York City,Paul Strand,Gift of Carla Emil and Rich Silverstein,1976
1890,http://www.sfmoma.org/images/artwork/medium/ST1998.0443.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48534,"Village, Gasp�",American,0,11.91 cm x 15.08 cm,New York City,Paul Strand,Collection of the Sack Photographic Trust,1976
1890,http://www.sfmoma.org/images/artwork/medium/ST1998.0445_01_e03.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48536,"Wall Street, New York",American,0,13.18 cm x 16.35 cm,New York City,Paul Strand,Collection of the Sack Photographic Trust,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13849,"White Horse, Ranchos de Taos, New Mexico",American,1975,23.34 cm x 29.21 cm,New York City,Paul Strand,Gift of the artist,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13868,"Women of Santa Anna, Michoacan, from the portfolio Photographs of Mexico",American,1975,13.02 cm x 16.19 cm,New York City,Paul Strand,Gift of the Photographic Society of San Francisco,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13913,"Young Boy, Gonderville, Charente, France",American,1983,27.78 cm x 22.54 cm,New York City,Paul Strand,Gift of the Paul Strand Foundation,1976
1890,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13883,"Young Woman and Boy, Toluca, from the portfolio Photographs of Mexico",American,1975,12.86 cm x 16.19 cm,New York City,Paul Strand,Gift of the Photographic Society of San Francisco,1976
1957,http://www.sfmoma.org/images/artwork/medium/2001.55.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/104395,Bondi Beach/Parramatta Road,Swiss,2001,,Altdorf,Beat Streuli,Accessions Committee Fund purchase,0
1938,http://www.sfmoma.org/images/artwork/medium/84.287_01_d03.jpg,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4980,Hemlock,American,1984,245.11 cm x 174.94 cm,Greeley,Charles Strong,Gift of David B. Devine in memory of Thomas Albright,0
1938,http://www.sfmoma.org/images/artwork/medium/82.65.jpg,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4979,"Safe Passage (Raoul Wallenberg), from the series Heroes and Heroines",American,1982,261.62 cm x 201.93 cm,Greeley,Charles Strong,Gift of David B. Devine,0
1954,http://www.sfmoma.org/images/artwork/medium/94.312_01_l02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/3348,"Galleria dell'Accademia 1, Venice",German,1994,190.18 cm x 233.05 cm,Geldern,Thomas Struth,"Accessions Committee Fund: gift of Collectors Forum, Jean and Jim Douglas, Doris and Donald Fisher, Mimi and Peter Haas, Elaine McKeon, Leanne B. Roberts, and Madeleine H. Russell",0
1954,http://www.sfmoma.org/images/artwork/medium/ph9897.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/25981,"Hillside Road, Kiwado",German,2000,44.77 cm x 54.29 cm,Geldern,Thomas Struth,"Accessions Committee Fund: gift of Barbara and Gerson Bakar, Collectors Forum, Susan and Robert Green, Mimi and Peter Haas, Patricia and Raoul Kennedy, Pam and Dick Kramlich, Vicki and Kent Logan, Phyllis and Stuart G. Moldaw, and Chara Schreyer",0
1954,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/8022,"Hofgraben, M�nchen (Hofgraben, Munich)",German,1990,40.64 cm x 58.9 cm,Geldern,Thomas Struth,Accessions Committee Fund: gift of Frances and John Bowes and Collectors Forum,0
1933,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/137067,Town Creek Mound,American,2010,195.58 cm x 251.46 cm,Los Angeles,Michelle Stuart,Gift of Jon and Lillian Lovelace,0
1899,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/9289,Untitled [Carnival Scene],Czech,1994,9.53 cm x 9.21 cm,&Uacute;st&iacute; nad Orlic&iacute;,Jindrich Styrsky,Accessions Committee Fund purchase,1942
1899,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/9288,Untitled [Crystal ball with doll],Czech,1994,9.53 cm x 8.89 cm,&Uacute;st&iacute; nad Orlic&iacute;,Jindrich Styrsky,Accessions Committee Fund purchase,1942
1899,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/9290,Untitled [Tattered Posters],Czech,1994,9.53 cm x 9.21 cm,&Uacute;st&iacute; nad Orlic&iacute;,Jindrich Styrsky,Accessions Committee Fund purchase,1942
1981,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/138393,i-jusi Issue #23,South African,2011,32.5 cm x 50 cm,Cape Town,Mikhael Subotzky,Accessions Committee Fund purchase,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133463,"Untitled, from Fushi kaden",Japanese,2011,32.07 cm x 31.75 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133473,"Untitled, from the series Fushi kaden [Child with pigtails]",Japanese,2011,32.39 cm x 32.7 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133471,"Untitled, from the series Fushi kaden [Fabric draped over wood]",Japanese,2011,32.07 cm x 31.75 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133465,"Untitled, from Fushi kaden",Japanese,2011,32.07 cm x 32.7 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133472,"Untitled, from the series Fushi kaden [Girl and rosebush]",Japanese,2011,32.39 cm x 32.07 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133466,"Untitled, from the series Fushi kaden [Girl under tree]",Japanese,2011,32.07 cm x 32.07 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133467,"Untitled, from the series Fushi kaden [Goat]",Japanese,2011,32.39 cm x 32.07 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133476,"Untitled, from the series Fushi kaden [House]",Japanese,2011,50.96 cm x 40.32 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133469,"Untitled, from Fushi kaden",Japanese,2011,32.39 cm x 32.07 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133470,"Untitled, from the series Fushi kaden [Old Man in robe]",Japanese,2011,50.8 cm x 40.64 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133474,"Untitled, from the series Fushi kaden [Snake in doorframe]",Japanese,2011,46.04 cm x 45.72 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1940,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/133468,"Untitled, from Fushi kaden",Japanese,2011,32.07 cm x 31.43 cm,Tokyo,Issei Suda,Gift of Daniel Greenberg and Susan Steinhauser,0
1919,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4982,Afternoon (Gogo),Japanese,1971,129.54 cm x 97.16 cm,Kobe,Kumi Sugai,Gift of Jacob Delman,1996
1919,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4983,Hunter (Kariudo),Japanese,1971,99.85 cm x 80.96 cm,Kobe,Kumi Sugai,Gift of Keith Wellin,1996
1856,,SFMOMA,architectural detail,http://www.sfmoma.org/explore/collection/artwork/5652,Elevator Doors,American,1977,213.36 cm x 106.68 cm x 4.76 cm,Boston,Louis Sullivan,Partial gift of the Thomas B. Stauffer Family and partial purchase from the Helen Crocker Russell Fund,1924
1943,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4984,Being with the Sword and the Needle,American,1982,187.96 cm x 266.7 cm x 203.2 cm,Terrell,James Surls,Gift of Mr. and Mrs. Carter P. Thacher,0
1901,http://www.sfmoma.org/images/artwork/medium/69.83_01_d02.jpg,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4546,Annette VII,Swiss,1969,46.99 cm x 27.31 cm x 19.05 cm,Borgonova,Alberto Giacometti,Gift of Mr. and Mrs. Louis Honig,1966
1901,http://www.sfmoma.org/images/artwork/medium/82.381_01_b02.jpg,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4548,Lampe avec deux figures (Lamp with Two Figures),Swiss,1982,33.97 cm x 37.15 cm x 18.42 cm,Borgonova,Alberto Giacometti,Gift of the Carl Djerassi and Norma Djerassi Art Trust in memory of Pamela Djerassi Bush,1966
1876,http://www.sfmoma.org/images/artwork/medium/83.224_01_d02.jpg,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/132,Petite faucille (femme debout) (Small Sickle [Woman Standing]),Spanish,1983,29.21 cm x 12.07 cm x 8.89 cm,Barcelona,Julio Gonz�lez,Gift of E. Morris Cox from the collection of Margaret Storke Cox,1942
1901,http://www.sfmoma.org/images/artwork/medium/98.292_01_d03.jpg,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/37625,T�te (Trois quarts et profil) (Buste de Diego) (Head [Three-Quarters Profile] [Bust of Diego]),Swiss,1998,62.23 cm x 25.4 cm x 16.51 cm,Borgonova,Alberto Giacometti,Fractional purchase and bequest of Phyllis Wattis,1966
1931,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/102630,The Last Emperor,Polish,2000,95.73 cm x 66.99 cm,Katowice,Waldemar Swierzy,Gift of Jeff Galipeaux,0
1974,,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/37492,False Botanical Studies,"American, born Philippines",1999,,Manila,Stephanie Syjuco,Purchase through a gift of the Richard T. Baker and Martha B. Baker Foundation,0
1969,http://www.sfmoma.org/images/artwork/medium/2001.67.A-E_01_d02.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/101257,Things Fall Apart,American,2001,,Boston,Sarah Sze,"Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab",0
1969,http://www.sfmoma.org/images/artwork/medium/2001.67.A_view_6_d02.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/106376,Things Fall Apart (Piece 1 of 5),American,2001,,Boston,Sarah Sze,"Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab",0
1969,http://www.sfmoma.org/images/artwork/medium/2001.67.B_view_5_d03.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/106375,Things Fall Apart (Piece 2 of 5),American,2001,,Boston,Sarah Sze,"Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab",0
1969,http://www.sfmoma.org/images/artwork/medium/2001.67.C_view_4_d04.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/106374,Things Fall Apart (Piece 3 of 5),American,2001,,Boston,Sarah Sze,"Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab",0
1969,http://www.sfmoma.org/images/artwork/medium/2001.67.D_view_10_d03.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/106378,Things Fall Apart (Piece 4 of 5),American,2001,,Boston,Sarah Sze,"Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab",0
1969,http://www.sfmoma.org/images/artwork/medium/2001.67.E_01_c03.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/106377,Things Fall Apart (Piece 5 of 5),American,2001,,Boston,Sarah Sze,"Accessions Committee Fund: gift of Collectors Forum, Jean and James E. Douglas, Jr., Doris and Donald Fisher, Mimi and Peter Haas, Lenore Pereira-Niles and Richard Niles, and Helen and Charles Schwab",0
1817,http://www.sfmoma.org/images/artwork/medium/2008.160_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/128700,"Abu Simbel, Large Speos - Colossal Statues Seen from the Front (Lower Part)",French,2008,24.13 cm x 30.8 cm,Saint Flour,F�lix Teynard,Accessions Committee Fund purchase,1892
1817,http://www.sfmoma.org/images/artwork/medium/96.194.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/9773,"Dj�zeh (N�cropole de Memphis), Pyramide de Ch�ops (Grande Pyramide) [Gizeh (Necropolis of Memphis), Pyramid of Cheops (Great Pyramid)]",French,1996,24.77 cm x 31.12 cm,Saint Flour,F�lix Teynard,"Accessions Committee Fund: gift of the Modern Art Council, Leanne B. Roberts, and Helen and Charles Schwab",1892
1817,http://www.sfmoma.org/images/artwork/medium/96.324_small_ema.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48568,"Edfou--Aspect g�n�ral de la ville vue de la plateforme centrale du pyl�ne (Edfou--General View of the Town Seen from the Central Roof Terrace of the Pylon), from the album �gypte et Nubie: sites et monuments les plus int�ressants pour l'�tude de l'art et de l'histoire (Egypt and Nubia: Sites and the Monuments Most Interesting for the Student of Art and History)",French,1996,30.8 cm x 25.08 cm,Saint Flour,F�lix Teynard,"Collection of the San Francisco Museum of Modern Art, fractional gift of Paul Sack, and collection of the Sack Photographic Trust",1892
1817,http://www.sfmoma.org/images/artwork/medium/ph01.214.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/104821,General View Taken from the Southern Tip of the Island of Elephantine. First Cataract,French,2002,23.9 cm x 30.8 cm,Saint Flour,F�lix Teynard,Accessions Committee Fund purchase,1892
1842,http://www.sfmoma.org/images/artwork/medium/ST1998.0479_small_ema.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/48569,"Rue de Saint Haon Le Ch�tel, plate 2 from Sites de la Loire",French,0,,Saint-Etienne,F�lix Thiollier,Collection of the Sack Photographic Trust,0
